Trial,Four-day,Yearly
1,65.98755818,5721.703909
1,65.99445371,5698.700862
1,65.99623248,5665.676904
1,66.09614804,5763.006642
1,66.26684291,5788.254765
1,66.27853095,5791.203181
1,66.28650068,5758.633485
1,66.30959955,5763.583441
1,66.41912016,5780.940515
1,66.4561687,5752.025855
1,65.41555776,5690.715627
1,65.44025099,5664.717852
1,65.48329315,5682.626608
1,65.68485306,5658.317802
1,65.82230869,5701.837289
1,65.95719404,5708.468865
1,66.07560535,5723.887527
1,66.10254038,5661.448726
1,66.23350913,5737.81347
1,66.2743783,5756.764868
1,66.27467718,5771.589521
1,66.28382364,5776.559871
1,66.39211533,5793.810036
1,66.40172169,5847.848722
1,66.49393324,5778.041894
1,66.5617516,5770.395381
2,71.26267534,6281.081972
2,71.79579436,6438.960484
2,73.75412099,6424.280033
2,74.0943149,6257.58924
2,74.15834104,6598.790013
2,74.22137452,6433.965071
2,75.58023772,6853.296398
2,75.96749485,6880.593556
2,76.06742043,6801.644075
2,76.08078755,6752.795807
2,76.18982685,6864.040126
2,76.26176907,6752.772219
2,76.89521471,6943.685261
2,77.80401201,7136.505902
2,78.42597274,7152.411136
2,79.78720296,7286.862646
2,70.90380321,6260.982095
2,71.16315874,6260.757578
2,71.26267534,6281.081972
2,72.64899605,6377.532076
2,72.83906552,6495.777245
2,73.0710125,6356.63397
2,73.32258679,6441.860362
2,73.44222114,6502.056504
2,73.88871588,6422.577706
2,73.97614685,6770.763143
2,74.06366127,6523.615529
2,74.19893511,6478.969429
2,74.35369001,6673.204448
2,74.5017457,6515.13365
2,74.88173008,6506.928484
2,76.31730246,6941.459929
2,70.3088356,6021.780815
2,70.67261205,6229.021694
2,70.90380321,6260.982095
2,71.00442186,6348.871286
2,71.08767501,6290.597202
2,71.23446936,6063.588718
2,71.37635213,6276.759622
2,71.4971381,6391.730872
2,71.54167714,6228.617987
2,71.63831929,6403.96537
2,71.71830215,6346.486505
2,71.93501703,6206.25236
2,72.44542377,6392.894165
2,72.5837185,6356.306915
2,72.72446008,6384.661
2,72.74709639,6371.27459
2,70.01760014,6170.697692
2,70.07046203,6040.16529
2,70.08926438,6190.729356
2,70.10669667,6035.43147
2,70.3088356,6021.780815
2,70.3871474,6126.709029
2,70.38931364,6057.468108
2,70.42787778,6136.82917
2,70.72468293,6091.809933
2,70.78255706,6326.806718
2,70.89358387,6120.70069
2,71.02016314,6209.050367
2,71.12901424,6356.876391
2,71.22798292,6198.752616
2,71.43268866,6367.105218
2,71.64557562,6369.254294
2,68.85785292,5980.722797
2,69.4305132,5943.211541
2,69.48589836,6036.3713
2,69.50352087,6037.797093
2,69.74227989,5971.113436
2,70.01760014,6170.697692
2,70.02063116,6211.950892
2,70.08390152,6144.784966
2,70.26319922,6139.149623
2,70.37349995,6226.153877
2,70.51848723,6266.129263
2,70.65778803,6227.73966
2,70.70127196,6244.943445
2,70.90698632,6225.805798
2,70.92338327,6219.160969
2,70.95745393,6297.512016
2,68.77652601,5951.126441
2,68.85785292,5980.722797
2,68.92025464,5993.054622
2,68.92537058,5932.297192
2,68.96434317,5964.170941
2,68.97871014,5933.093088
2,69.25546702,5987.812919
2,69.26941425,5882.742958
2,69.64413162,6070.819938
2,69.87993875,6077.343444
2,70.00153237,6105.038839
2,70.00406817,6075.736103
2,70.13284596,6061.876316
2,70.1991562,6057.972835
2,70.21481022,6173.271318
2,70.71082935,6138.997662
2,67.98936676,5878.718642
2,68.54283494,5868.328143
2,68.77652601,5951.126441
2,68.85877756,5944.414582
2,68.90540422,5995.519761
2,69.1100102,6031.208398
2,69.11210096,6048.233945
2,69.11452751,6050.684346
2,69.12696642,5942.327404
2,69.37921078,6044.817386
2,69.38546985,6008.33275
2,69.42811468,6002.242435
2,69.48137461,6044.300331
2,69.60994968,6042.093354
2,69.63805595,5948.798633
2,69.85235472,6048.828014
2,67.95521325,5852.015185
2,67.98936676,5878.718642
2,68.00355341,5828.141818
2,68.03654501,5834.451774
2,68.32717009,5830.947077
2,68.7000381,5987.073801
2,68.70117797,5915.093177
2,68.70177732,5867.995514
2,68.73043858,5870.993199
2,68.83687859,5996.614913
2,68.95636287,5968.291414
2,69.18242177,5925.956912
2,69.23193274,6013.09902
2,69.29403781,5945.910463
2,69.33783821,5968.282442
2,69.87009796,5909.403274
2,67.75599105,5818.108402
2,67.81535626,5799.543404
2,67.84462781,5879.697757
2,67.95521325,5852.015185
2,68.09057793,5871.650055
2,68.25368208,5925.328156
2,68.27399427,5733.439466
2,68.29133107,5948.257194
2,68.37356837,5856.550312
2,68.39172848,5876.966949
2,68.48530866,5933.057571
2,68.62776357,5988.006978
2,68.64930044,5910.848143
2,68.80903235,5955.431411
2,68.99902535,5964.997999
2,69.23576352,6002.244075
2,67.64015106,5852.869892
2,67.74309044,5810.215393
2,67.75599105,5818.108402
2,67.86342249,5869.16092
2,67.92177277,5868.679607
2,67.98679182,5824.3125
2,68.01796991,5893.107303
2,68.03028605,5860.41998
2,68.03514768,5907.322419
2,68.04374259,5909.532944
2,68.12413895,5852.560972
2,68.29500162,5895.366129
2,68.42572083,5918.882169
2,68.49587742,5859.089639
2,68.51863748,5896.156156
2,68.53278664,5878.537759
2,67.55116913,5845.773426
2,67.62960254,5846.944986
2,67.64015106,5852.869892
2,67.70822601,5887.545678
2,67.80159839,5836.306079
2,67.85285088,5938.225082
2,67.89213229,5836.804441
2,68.046481,5868.731863
2,68.06692219,5956.010809
2,68.21814131,5845.911127
2,68.29634302,5853.049805
2,68.30327947,5870.855616
2,68.3474989,5922.207315
2,68.57142404,6018.124072
2,68.66208477,5821.650082
2,68.69316215,5992.867394
2,67.11311667,5815.375515
2,67.55116913,5845.773426
2,67.67114641,5849.954416
2,67.69955817,5886.152516
2,67.86637851,5797.348538
2,67.8965966,5823.074543
2,67.95432868,5963.068181
2,68.10594797,5957.698251
2,68.2518149,5982.427804
2,68.27114958,5932.915005
2,68.33312903,5946.118562
2,68.44842076,5980.470333
2,68.66263262,5889.391646
2,68.68907167,5948.497948
2,68.82098549,5932.548706
2,68.95458292,6016.118724
2,67.05872847,5791.289375
2,67.11311667,5815.375515
2,67.76081226,5874.071495
2,67.81669359,5835.014962
2,67.83670623,5890.542254
2,67.88069358,5898.365993
2,67.91955192,5812.478494
2,68.0171169,5894.004698
2,68.13261704,5956.580243
2,68.14955753,5938.087025
2,68.16829648,5941.588961
2,68.28752017,6010.548592
2,68.28851015,6048.459539
2,68.36800135,5904.008274
2,68.45248902,5980.281282
2,68.47403152,5909.173367
2,67.05872847,5791.289375
2,67.2803251,5817.571221
2,67.34902143,5835.896583
2,67.36855359,5873.451115
2,67.37826658,5817.545839
2,67.48660651,5838.406127
2,67.51701698,5839.135922
2,67.60050563,5799.642435
2,67.66784924,5864.385631
2,67.74086573,5869.861695
2,67.7907711,5868.748652
2,67.83484009,5942.462245
2,68.10562876,5956.965605
2,68.11547039,5911.579776
2,68.26271036,5980.363244
2,68.74944868,6085.328107
2,66.97051386,5797.105196
2,67.05872847,5791.289375
2,67.12445112,5846.216392
2,67.13634683,5848.309656
2,67.23236257,5848.262154
2,67.29351224,5774.11732
2,67.47866448,5867.210561
2,67.58823289,5927.17143
2,67.592873,5915.280234
2,67.64934436,5932.361717
2,67.65715363,5900.918103
2,67.67166449,5857.237646
2,67.79253515,5908.607618
2,67.87477743,5906.173287
2,67.95107059,5963.893821
2,68.19243972,5865.92322
2,66.6982938,5770.679448
2,66.8120329,5805.808911
2,66.97051386,5797.105196
2,67.08845663,5893.327358
2,67.10123065,5837.779276
2,67.12588154,5708.054797
2,67.19428451,5807.041888
2,67.23891538,5824.433839
2,67.25815551,5790.829036
2,67.325927,5858.315284
2,67.54215133,5914.482028
2,67.69612466,5911.354279
2,67.71286458,5978.182503
2,67.73952682,5890.994627
2,67.88228477,5825.653363
2,68.13920072,5928.049162
2,66.66058617,5803.946158
2,66.6982938,5770.679448
2,66.82750189,5737.240461
2,66.86961644,5819.072867
2,66.91771149,5814.209336
2,67.03311673,5807.418907
2,67.11406265,5870.892451
2,67.23943008,5835.638125
2,67.28363582,5839.167536
2,67.39880476,5891.415556
2,67.42490535,5837.732343
2,67.49353243,5839.181115
2,67.52660837,5838.563859
2,67.60992487,5886.138947
2,67.6128187,5939.559124
2,67.61954965,5897.077286
2,66.52196172,5720.282882
2,66.66058617,5803.946158
2,66.87186935,5769.894682
2,66.95621452,5808.827864
2,67.00291255,5839.191097
2,67.07060571,5830.425506
2,67.08642704,5782.172313
2,67.15204149,5798.067659
2,67.36743848,5891.389
2,67.38850786,5875.271926
2,67.5328595,5877.10133
2,67.59124093,5955.911584
2,67.76329422,6006.228777
2,67.94568224,5975.268686
2,68.00276605,5828.807536
2,68.01964475,5939.945361
2,66.52196172,5720.282882
2,66.62158853,5775.783873
2,66.80820554,5854.837304
2,66.99411294,5806.248614
2,66.9999052,5790.67482
2,67.01754061,5776.38115
2,67.05257679,5862.100501
2,67.22847413,5794.495325
2,67.44894394,5883.002165
2,67.45240712,5873.078918
2,67.51710439,5901.529925
2,67.53721185,5889.855549
2,67.60825876,5855.58459
2,67.62587744,5845.539004
2,67.96995561,6006.037581
2,68.13106172,5867.96242
2,66.52196172,5720.282882
2,66.91499955,5829.51837
2,67.00209139,5808.666457
2,67.03195156,5958.427216
2,67.04144716,5858.209748
2,67.07352872,5867.00814
2,67.14927975,5855.031209
2,67.21817849,5850.92797
2,67.34055285,5841.010612
2,67.34352938,5838.872592
2,67.4097777,5827.639847
2,67.52000173,5907.883408
2,67.52329379,5828.085924
2,67.74968661,5951.241963
2,67.79268816,5917.783733
2,67.96803203,5981.605929
2,65.92343698,5701.149558
2,66.27087122,5734.072639
2,66.50313441,5753.858083
2,66.52196172,5720.282882
2,66.62341499,5775.352566
2,66.76986323,5792.904952
2,67.01922444,5800.440828
2,67.06143849,5860.581932
2,67.08536552,5864.572224
2,67.12130983,5794.522952
2,67.33110142,5772.071448
2,67.39196114,5840.858673
2,67.46566234,5931.968176
2,67.68891981,5807.774691
2,67.74015162,5930.052185
2,67.85284874,6028.153762
2,65.92343698,5701.149558
2,66.38213778,5728.867432
2,66.53299821,5788.39584
2,66.60478298,5766.406286
2,66.68578589,5751.672476
2,66.73622795,5761.86506
2,66.75549281,5834.658508
2,66.79775926,5733.054066
2,66.88117844,5844.476886
2,66.90535492,5830.455592
2,66.96888505,5763.572093
2,66.97190014,5871.412101
2,67.12614787,5839.467364
2,67.15127863,5828.028766
2,67.19523533,5825.484888
2,67.37895671,5881.689012
2,65.92343698,5701.149558
2,66.41856587,5741.993059
2,66.51228054,5761.729012
2,66.6294953,5773.112295
2,66.66416689,5759.496841
2,66.79321656,5809.7324
2,66.79693138,5772.428254
2,66.89974027,5838.938572
2,67.07330236,5841.956749
2,67.09319863,5746.376405
2,67.12238601,5873.565469
2,67.14927486,5852.610379
2,67.39118548,5731.099729
2,67.52282927,5904.799338
2,67.65367494,5911.892821
2,67.69280072,5917.52249
2,65.92343698,5701.149558
2,66.10838942,5765.895368
2,66.2784495,5732.379573
2,66.50424547,5792.680939
2,66.82055202,5720.489132
2,66.92488888,5793.375472
2,67.14451289,5799.311437
2,67.16675471,5872.203012
2,67.19551479,5846.307632
2,67.29990065,5857.942239
2,67.34846961,5826.731774
2,67.49363886,5866.962844
2,67.83074047,5895.129253
2,67.93138252,5890.536761
2,68.24942431,6055.135307
2,68.2788054,5983.646923
2,65.65369694,5690.473105
2,65.83334914,5719.423947
2,65.92343698,5701.149558
2,65.94481938,5727.833572
2,66.28866294,5730.464518
2,66.36518119,5771.329692
2,66.55344429,5739.460682
2,66.66642324,5790.211254
2,66.70258152,5827.877565
2,66.7111166,5799.706693
2,66.8888967,5831.367131
2,66.90310804,5852.533683
2,67.02059024,5790.869049
2,67.05670172,5818.418655
2,67.18443935,5858.700288
2,67.48538894,5911.149748
2,65.65369694,5690.473105
2,65.81962127,5679.058818
2,66.14238669,5735.355065
2,66.2090238,5719.928844
2,66.2577274,5722.872124
2,66.2745213,5778.740179
2,66.39292259,5769.059592
2,66.40656319,5731.242752
2,66.54238174,5776.327599
2,66.63048858,5757.869883
2,66.68838741,5739.657571
2,66.70027215,5797.034535
2,66.72567059,5879.955227
2,66.85186436,5785.947247
2,66.90921271,5800.134931
2,67.14634415,5833.323132
2,65.65369694,5690.473105
2,65.9911375,5706.570465
2,66.39873989,5799.08952
2,66.49133334,5726.875455
2,66.60580318,5779.060986
2,66.6107168,5775.314533
2,66.6446248,5875.128172
2,66.70238494,5715.59538
2,66.79523784,5848.152867
2,66.79773461,5788.364512
2,66.86277127,5897.567936
2,66.90777429,5802.117279
2,66.92355327,5903.616017
2,66.94745988,5812.87778
2,67.00824492,5875.95237
2,67.10279319,5858.543273
2,65.65369694,5690.473105
2,65.98867215,5745.791588
2,66.04993935,5712.12946
2,66.05902641,5753.887781
2,66.20316062,5765.379615
2,66.30964417,5777.775253
2,66.3355971,5746.343439
2,66.35611166,5781.593742
2,66.4277842,5743.03359
2,66.48731451,5746.835652
2,66.53695996,5807.130161
2,66.68560442,5800.189031
2,66.71566059,5756.052855
2,66.75859498,5819.306048
2,66.77115251,5813.580374
2,67.06291349,5872.039872
2,65.55819943,5685.4642
2,65.65369694,5690.473105
2,65.85727355,5724.848091
2,66.01318791,5705.101134
2,66.14367905,5758.081366
2,66.37506762,5748.387584
2,66.37741834,5728.664579
2,66.43037167,5817.57685
2,66.43940402,5819.452964
2,66.63574826,5837.856197
2,66.77129146,5782.343852
2,66.89297232,5835.417721
2,66.9867906,5840.024894
2,67.00989473,5873.739048
2,67.22537382,5826.64405
2,67.53142066,5962.876184
2,65.55819943,5685.4642
2,65.77873483,5701.394479
2,65.84702263,5722.202999
2,65.96001376,5701.871191
2,66.09126826,5717.775863
2,66.21160003,5761.485399
2,66.23358281,5775.144149
2,66.2442025,5743.515562
2,66.28944367,5787.31954
2,66.39234547,5746.372446
2,66.52067251,5637.486804
2,66.55264315,5796.09892
2,66.63283509,5745.725112
2,66.7440887,5874.149841
2,66.7510022,5842.324463
2,66.91570215,5797.729067
2,65.55819943,5685.4642
2,65.90467934,5729.042824
2,65.91438106,5683.22999
2,66.04925077,5695.300694
2,66.05916206,5740.85948
2,66.06644043,5709.288787
2,66.33345171,5771.583662
2,66.42583477,5728.023291
2,66.43706026,5718.295033
2,66.44207206,5693.711123
2,66.5964614,5658.309695
2,66.65220552,5758.291502
2,66.72076033,5832.022584
2,66.86549815,5722.380054
2,66.86998412,5865.338497
2,66.98555595,5858.097753
2,65.55190251,5668.541179
2,65.55819943,5685.4642
2,65.80190788,5727.66
2,65.85013418,5666.784557
2,65.95459618,5690.352831
2,65.98765754,5695.949714
2,66.08022669,5689.679916
2,66.12784444,5716.565765
2,66.17393276,5735.327637
2,66.19255032,5743.465219
2,66.28254962,5729.499814
2,66.34474232,5783.305814
2,66.35359569,5705.842007
2,66.80461629,5713.305333
2,66.80813755,5684.215101
2,66.8163611,5825.881624
2,65.55190251,5668.541179
2,65.91534959,5751.836103
2,65.96439537,5682.104532
2,66.02951864,5742.032698
2,66.03064441,5695.232636
2,66.10607158,5640.26243
2,66.10985419,5684.626397
2,66.14064478,5728.859289
2,66.17964265,5752.81764
2,66.18706886,5702.993391
2,66.24948764,5754.15433
2,66.40050253,5800.257909
2,66.41462504,5802.91349
2,66.61987332,5778.873665
2,66.65054761,5818.512857
2,66.75627998,5842.471687
2,65.55190251,5668.541179
2,65.68616672,5699.49765
2,65.88207355,5699.736094
2,65.91886035,5710.832947
2,66.01245457,5631.951987
2,66.03782484,5750.289288
2,66.14712693,5726.275043
2,66.36710444,5773.692722
2,66.43834097,5755.721217
2,66.45915763,5754.218852
2,66.48872879,5774.171621
2,66.5531833,5805.106102
2,66.61527201,5776.191567
2,66.67916045,5813.464083
2,66.7458694,5758.696208
2,66.87057995,5781.888312
2,65.55190251,5668.541179
2,65.64710581,5658.188486
2,65.65994142,5657.204824
2,65.87499668,5733.921976
2,65.93159266,5704.290485
2,65.95774151,5702.610458
2,66.06864614,5669.978182
2,66.08953408,5702.530586
2,66.20115457,5712.340164
2,66.22547032,5703.423894
2,66.279074,5719.303275
2,66.42742732,5755.364496
2,66.43236686,5795.644171
2,66.52962941,5760.064382
2,66.61264508,5816.811068
2,67.06580681,5824.074116
2,65.52654992,5654.401562
2,65.55190251,5668.541179
2,65.70250186,5654.588045
2,65.78779143,5691.284903
2,65.90840882,5642.951946
2,65.94469925,5699.861955
2,66.06749126,5680.020957
2,66.10658577,5685.865734
2,66.11804127,5743.956836
2,66.12452406,5630.870211
2,66.17381751,5747.226603
2,66.23934268,5763.992692
2,66.30137638,5718.853203
2,66.36960931,5705.933066
2,66.44218421,5706.695429
2,66.98629622,5889.527109
2,65.52654992,5654.401562
2,65.61666592,5677.200662
2,65.82122929,5657.60264
2,65.84166753,5677.53961
2,65.86427088,5717.386075
2,65.90154433,5670.593441
2,66.00266637,5716.050601
2,66.09904392,5728.568272
2,66.17349755,5725.223976
2,66.31354123,5739.360684
2,66.44172821,5815.794866
2,66.44779121,5727.972143
2,66.45925077,5738.796734
2,66.46299903,5675.771072
2,66.5235585,5807.865142
2,66.58592778,5790.934558
2,65.52654992,5654.401562
2,65.77438412,5693.308521
2,65.89743066,5709.792155
2,65.93889138,5718.464038
2,65.9594361,5726.75465
2,65.98321085,5709.210388
2,65.99501126,5739.875425
2,66.0027817,5686.308487
2,66.01912363,5684.879178
2,66.16857635,5769.773101
2,66.22071676,5754.995419
2,66.34032858,5787.843312
2,66.36008993,5765.607776
2,66.41287134,5783.613239
2,66.41731866,5815.170419
2,66.93038364,5764.5072
2,65.52654992,5654.401562
2,65.62148928,5688.491931
2,65.70641166,5678.402867
2,65.74090935,5637.05193
2,65.88333,5702.144897
2,65.92136689,5709.071914
2,65.9437753,5734.500335
2,66.19309669,5749.709576
2,66.23267074,5761.262933
2,66.30432066,5768.919348
2,66.32353124,5787.621712
2,66.37756652,5722.58702
2,66.48328393,5776.733027
2,66.60505979,5792.687147
2,66.64724213,5825.927192
2,67.09462325,5837.415194
2,65.38114875,5632.248517
2,65.42406914,5656.683091
2,65.52654992,5654.401562
2,65.61561794,5643.276899
2,65.82850862,5716.899353
2,66.05712469,5701.449127
2,66.31355641,5687.94081
2,66.31717517,5786.426611
2,66.32221584,5751.034231
2,66.35088557,5756.484944
2,66.36719991,5819.712313
2,66.44098341,5771.879344
2,66.53529478,5842.175771
2,66.53911053,5780.274913
2,66.54668681,5777.40792
2,66.58716062,5767.787016
2,65.38114875,5632.248517
2,65.64329465,5704.588474
2,65.72789747,5672.90827
2,65.84158443,5694.692728
2,66.01962849,5695.910131
2,66.17817312,5795.191063
2,66.30351032,5732.209331
2,66.33914217,5765.466916
2,66.46596799,5772.712633
2,66.47510675,5769.500489
2,66.48426726,5714.646247
2,66.53508303,5792.965012
2,66.57872783,5694.326455
2,66.58825247,5800.337779
2,66.60758543,5677.43088
2,66.73712647,5830.223118
2,65.38114875,5632.248517
2,65.7359076,5692.389602
2,65.98973354,5744.12952
2,66.13846076,5740.419001
2,66.21573681,5793.700035
2,66.22583078,5748.87727
2,66.3299786,5760.011219
2,66.37831873,5730.864707
2,66.38966441,5802.526584
2,66.45623782,5687.028143
2,66.5206022,5762.273381
2,66.73853673,5833.413149
2,66.84228199,5776.281215
2,67.0058696,5854.171258
2,67.08622928,5834.397553
2,67.18148362,5804.100473
2,65.38114875,5632.248517
2,65.83562213,5691.376375
2,65.87094822,5674.025891
2,65.89647874,5721.370963
2,65.91374751,5700.037266
2,66.13278625,5735.708491
2,66.14121417,5736.251833
2,66.38662617,5779.028614
2,66.52951266,5750.057331
2,66.58051766,5789.242044
2,66.64217147,5789.262153
2,66.74889683,5812.476769
2,66.84291806,5831.205375
2,66.87482939,5875.466604
2,67.15690531,5926.602585
2,67.18331535,5856.019027
2,65.38114875,5632.248517
2,65.64919006,5697.387161
2,65.806198,5637.567
2,66.01632673,5713.278846
2,66.06186471,5716.286832
2,66.09178644,5704.860892
2,66.10527067,5724.785668
2,66.12072535,5716.485271
2,66.23930235,5673.09435
2,66.38123129,5750.506885
2,66.39330758,5743.733486
2,66.50341149,5734.514185
2,66.5733622,5763.13666
2,66.6084032,5793.44464
2,66.73362316,5853.96775
2,66.76131514,5834.07853
2,65.38114875,5632.248517
2,65.76827777,5689.250102
2,65.89441547,5718.162926
2,65.9334808,5666.962005
2,66.03047897,5661.475547
2,66.15714005,5707.110748
2,66.16644283,5716.922537
2,66.19671699,5778.541155
2,66.25627083,5689.474933
2,66.32351631,5748.624008
2,66.39083479,5767.212264
2,66.47081417,5758.215842
2,66.51412887,5668.788422
2,66.51674564,5725.439095
2,66.60773433,5671.286758
2,67.00115089,5853.663062
2,65.38114875,5632.248517
2,65.64034819,5697.219019
2,65.70469203,5692.979616
2,65.81250371,5715.339559
2,65.87462109,5684.740064
2,65.96069059,5663.829571
2,65.99349439,5661.246349
2,66.06769174,5719.290675
2,66.08008534,5693.578665
2,66.11753883,5724.789391
2,66.20680746,5662.442512
2,66.24869579,5740.869462
2,66.25501396,5760.506645
2,66.37082699,5792.349193
2,66.47664962,5768.610507
2,66.50318193,5664.941031
2,65.38114875,5632.248517
2,65.69045556,5651.153921
2,65.79268003,5725.336555
2,65.84314088,5693.805508
2,65.90472526,5687.361708
2,66.00371301,5746.740718
2,66.02938554,5719.276236
2,66.0835517,5737.884729
2,66.10851919,5724.885847
2,66.12928164,5772.128214
2,66.24016677,5748.913403
2,66.25159942,5745.073239
2,66.29755832,5833.73032
2,66.5311286,5736.995445
2,66.61589739,5794.868448
2,67.23527782,5908.757042
2,65.14924113,5635.698487
2,65.38114875,5632.248517
2,65.77299004,5709.409294
2,65.79381503,5650.353944
2,65.89376757,5661.625971
2,65.94137866,5742.353163
2,65.94415122,5696.370647
2,66.08385687,5697.865753
2,66.10952181,5756.513951
2,66.27239685,5732.207822
2,66.33729132,5728.425323
2,66.41937532,5791.415906
2,66.45976309,5773.371472
2,66.50747014,5767.024434
2,66.65273787,5832.552615
2,66.73729138,5857.557366
2,65.14924113,5635.698487
2,65.30133089,5634.100065
2,65.43499977,5634.549273
2,65.49083716,5644.067117
2,65.52662477,5640.774997
2,65.57057218,5699.232397
2,65.63420503,5684.805691
2,65.7970405,5664.427553
2,65.83592707,5700.955456
2,65.91031165,5679.393331
2,65.91528941,5685.581681
2,66.12725665,5740.680818
2,66.22311314,5796.420661
2,66.26328718,5704.713883
2,66.66353747,5807.046169
2,66.79667547,5805.175792
2,65.14924113,5635.698487
2,65.48764399,5642.209495
2,65.54124649,5662.266591
2,65.59375817,5633.574926
2,65.63310019,5694.355863
2,65.63934386,5695.590788
2,65.71509639,5689.798104
2,65.79570374,5635.706388
2,65.88596432,5714.381662
2,65.95863683,5743.312744
2,65.96429586,5706.611475
2,66.22010661,5691.675332
2,66.27690725,5717.028725
2,66.3625739,5747.943915
2,66.54654486,5791.036213
2,66.63648001,5827.508524
2,65.14924113,5635.698487
2,65.39351783,5626.964931
2,65.51669474,5663.216226
2,65.61418515,5621.197472
2,65.65233159,5702.061247
2,65.6809889,5671.436994
2,65.7116223,5719.770616
2,65.76290237,5650.416656
2,65.86014871,5705.309029
2,65.92442262,5736.873078
2,65.97098229,5631.653004
2,65.9785451,5702.161325
2,66.00980522,5733.054259
2,66.02806747,5722.131845
2,66.11898367,5715.424156
2,66.30776951,5724.817728
2,65.14924113,5635.698487
2,65.51891489,5661.982292
2,65.62833972,5654.133412
2,65.66075413,5671.909929
2,65.68675271,5654.83002
2,65.72941732,5659.745673
2,65.76847424,5682.705566
2,65.82761634,5697.353575
2,65.86110066,5720.976411
2,65.91048403,5655.90855
2,65.91367918,5676.805099
2,65.93347476,5682.11205
2,66.02637859,5730.301654
2,66.42331543,5825.370436
2,66.48881659,5793.758333
2,66.72326624,5729.383739
2,65.14924113,5635.698487
2,65.32850135,5648.576349
2,65.49529618,5654.351222
2,65.54584235,5661.893718
2,65.59075506,5694.041068
2,65.77919888,5714.16057
2,65.81391304,5698.391402
2,65.83246884,5723.822791
2,65.88020422,5689.43414
2,65.93960459,5717.900336
2,65.96775139,5731.154776
2,66.02598013,5686.809072
2,66.05789336,5722.284257
2,66.07641293,5748.363007
2,66.28665863,5742.532831
2,66.29301797,5753.521218
2,65.14924113,5635.698487
2,65.3465666,5651.592485
2,65.44806166,5626.684044
2,65.54688068,5691.194481
2,65.69330331,5723.508201
2,65.80462629,5695.908231
2,65.81836939,5688.337387
2,65.84140692,5702.650583
2,65.86071403,5633.046275
2,65.89134244,5706.121602
2,66.03103461,5757.377039
2,66.0328796,5709.601766
2,66.03599513,5724.383013
2,66.03803979,5715.318289
2,66.04309917,5703.602385
2,66.12008763,5720.400533
2,65.14924113,5635.698487
2,65.36213611,5656.209118
2,65.54938399,5673.75586
2,65.56619433,5654.821039
2,65.82620802,5713.876839
2,65.87897412,5675.942923
2,65.90849863,5696.776431
2,65.9146189,5747.379898
2,65.93593103,5766.290027
2,65.97062136,5723.552787
2,66.19750324,5736.89173
2,66.24072139,5767.653625
2,66.27307788,5740.414616
2,66.3022986,5772.430891
2,66.308272,5776.491061
2,67.02632157,5910.763848
2,65.14924113,5635.698487
2,65.32695462,5664.99237
2,65.39854877,5677.996389
2,65.58592773,5676.787817
2,65.63545201,5673.39723
2,65.6730341,5706.344771
2,65.70919259,5675.320727
2,65.85517098,5750.354346
2,65.95519806,5722.455246
2,66.04728458,5710.973397
2,66.16240606,5749.779458
2,66.21351742,5682.375342
2,66.27260623,5751.835713
2,66.33087192,5807.633227
2,66.35196681,5800.818079
2,66.49767574,5781.394673
2,65.14924113,5635.698487
2,65.39522292,5647.871182
2,65.42617262,5669.286456
2,65.49735494,5692.843585
2,65.70776947,5689.812476
2,65.78030266,5721.665922
2,65.79884723,5729.853245
2,65.84246656,5712.870858
2,65.97878699,5671.042373
2,65.98790297,5729.010923
2,66.01518148,5742.691239
2,66.15067861,5787.612209
2,66.39245438,5813.611328
2,66.3996018,5772.844065
2,66.47561259,5790.719263
2,66.78085234,5815.07784
2,65.14924113,5635.698487
2,65.38800072,5665.932713
2,65.4818221,5640.266322
2,65.4895933,5693.056309
2,65.6953915,5685.312339
2,65.73044094,5708.856701
2,65.78350708,5707.268917
2,65.79001617,5718.918944
2,65.95981263,5647.294076
2,66.03835628,5686.295258
2,66.12236297,5743.40375
2,66.20401304,5757.966459
2,66.27169919,5797.915089
2,66.53696898,5828.995926
2,66.64081048,5747.33694
2,66.81332319,5801.126186
2,65.14924113,5635.698487
2,65.36546669,5680.64868
2,65.63339972,5669.471387
2,65.73406607,5728.023936
2,65.81145956,5644.627875
2,65.91355307,5669.154436
2,65.91728668,5716.521394
2,65.98349341,5745.947604
2,66.0063827,5728.74807
2,66.02395831,5730.132335
2,66.06033668,5727.475943
2,66.13875389,5728.600558
2,66.22169947,5724.863072
2,66.34269637,5638.372654
2,66.57920368,5792.377867
2,66.60275164,5755.147382
2,65.14924113,5635.698487
2,65.46642554,5650.893603
2,65.53365064,5691.958447
2,65.55758537,5676.793582
2,65.60530913,5684.294486
2,65.70794642,5664.564828
2,65.76082848,5641.495035
2,65.83796024,5710.43522
2,65.9670905,5729.346595
2,65.97486135,5699.330237
2,65.9900711,5670.371237
2,66.05446147,5778.684968
2,66.22064477,5691.095142
2,66.31915576,5800.478171
2,66.40194637,5680.310321
2,66.6892853,5803.575382
2,65.14924113,5635.698487
2,65.48569321,5658.516861
2,65.59529091,5690.318564
2,65.76081303,5668.261579
2,65.85433152,5688.019191
2,65.88629955,5627.752011
2,65.88870133,5719.546898
2,66.03145121,5744.784155
2,66.06473688,5789.554146
2,66.13636479,5758.38971
2,66.14236313,5780.120656
2,66.15396305,5749.484542
2,66.17023675,5767.18434
